Temp,State,Degree
2015-02-21 15:00:00,Heavy snow. Ice fog.,-3
2015-02-21 15:00:00,Snow. Overcast.,-3
2015-02-21 16:00:00,Snow. Overcast.,-2
2015-02-21 17:00:00,Light snow. Overcast.,-2
2015-02-21 18:00:00,Light snow. Low clouds.,-2
2015-02-21 20:00:00,Light snow. Ice fog.,-1
2015-02-21 21:00:00,Light snow. Ice fog.,-1
2015-02-21 21:00:00,Light freezing rain. Ice fog.,-1
2015-02-21 22:00:00,Light freezing rain. Ice fog.,0
2015-02-21 23:00:00,Light freezing rain. Ice fog.,0
2015-02-22 00:00:00,Fog.,1
2015-02-22 01:00:00,Light rain. Fog.,1
2015-02-22 02:00:00,Fog.,1
2015-02-22 03:00:00,Light freezing rain. Ice fog.,0
2015-02-22 05:00:00,Light snow. Ice fog.,0
2015-02-22 06:00:00,Light snow. Ice fog.,0
2015-02-22 06:00:00,Light snow. Ice fog.,0
2015-02-22 07:00:00,Ice fog.,0
2015-02-22 09:00:00,Fog.,1
2015-02-22 09:00:00,Fog.,1
2015-02-22 10:00:00,Sunny.,1
2015-02-22 11:00:00,Sunny.,2
2015-02-22 12:00:00,Sunny.,3
2015-02-22 13:00:00,Sunny.,5
2015-02-22 14:00:00,Sunny.,6
2015-02-22 15:00:00,Sunny.,6
2015-02-22 16:00:00,Sunny.,5
2015-02-22 17:00:00,Clear.,4
2015-02-22 18:00:00,Clear.,4
2015-02-22 19:00:00,Clear.,4
2015-02-22 20:00:00,Clear.,4
2015-02-22 21:00:00,Clear.,4
2015-02-22 22:00:00,Clear.,4
2015-02-22 23:00:00,Clear.,3
2015-02-23 00:00:00,Clear.,3
2015-02-23 01:00:00,Passing clouds.,2
2015-02-23 02:00:00,Clear.,1
2015-02-23 03:00:00,Clear.,1
2015-02-23 04:00:00,Clear.,1
2015-02-23 05:00:00,Overcast.,-1
2015-02-23 06:00:00,Overcast.,-2
2015-02-23 07:00:00,Overcast.,-4
2015-02-23 08:00:00,Partly sunny.,-6
2015-02-23 09:00:00,Partly sunny.,-6
2015-02-23 10:00:00,Overcast.,-7
2015-02-23 11:00:00,Sunny.,-6
2015-02-23 12:00:00,Sunny.,-6
2015-02-23 13:00:00,Sunny.,-4
2015-02-23 14:00:00,Sunny.,-5
2015-02-23 15:00:00,Sunny.,-6
2015-02-23 16:00:00,Sunny.,-7
2015-02-23 17:00:00,Clear.,-8
2015-02-23 18:00:00,Clear.,-9
2015-02-23 19:00:00,Clear.,-1
2015-02-23 20:00:00,Clear.,-1
2015-02-23 21:00:00,Clear.,-1
2015-02-23 22:00:00,Clear.,-1
2015-02-23 23:00:00,Clear.,-1
2015-02-24 00:00:00,Clear.,-1
2015-02-24 01:00:00,Clear.,-1
2015-02-24 02:00:00,Clear.,-1
2015-02-24 03:00:00,Clear.,-1
2015-02-24 04:00:00,Clear.,-1
2015-02-24 05:00:00,Clear.,-1
2015-02-24 06:00:00,Sunny.,-1
2015-02-24 07:00:00,Sunny.,-1
2015-02-24 08:00:00,Sunny.,-1
2015-02-24 09:00:00,Sunny.,-1
2015-02-24 10:00:00,Sunny.,-1
2015-02-24 11:00:00,Sunny.,-8
2015-02-24 12:00:00,Sunny.,-7
2015-02-24 13:00:00,Sunny.,-7
2015-02-24 14:00:00,Sunny.,-6
2015-02-24 15:00:00,Sunny.,-6
2015-02-24 16:00:00,Sunny.,-6
2015-02-24 17:00:00,Clear.,-6
2015-02-24 18:00:00,Clear.,-6
2015-02-24 19:00:00,Clear.,-4
2015-02-24 20:00:00,Passing clouds.,-4
2015-02-24 21:00:00,Overcast.,-4
2015-02-24 22:00:00,Clear.,-5
2015-02-24 23:00:00,Clear.,-5
2015-02-25 00:00:00,Clear.,-5
2015-02-25 01:00:00,Clear.,-5
2015-02-25 02:00:00,Clear.,-6
2015-02-25 03:00:00,Clear.,-6
2015-02-25 04:00:00,Clear.,-7
2015-02-25 05:00:00,Clear.,-6
2015-02-25 06:00:00,Sunny.,-7
2015-02-25 07:00:00,Sunny.,-6
2015-02-25 08:00:00,Sunny.,-4
2015-02-25 09:00:00,Sunny.,-2
2015-02-25 10:00:00,Sunny.,0
2015-02-25 11:00:00,Sunny.,1
2015-02-25 12:00:00,Sunny.,2
2015-02-25 13:00:00,Sunny.,2
2015-02-25 14:00:00,Sunny.,3
2015-02-25 15:00:00,Sunny.,3
2015-02-25 16:00:00,Sunny.,2
2015-02-25 17:00:00,Clear.,2
2015-02-25 18:00:00,Clear.,2
2015-02-25 19:00:00,Clear.,1
2015-02-25 20:00:00,Clear.,1
2015-02-25 21:00:00,Clear.,1
2015-02-25 22:00:00,Clear.,1
2015-02-25 23:00:00,Clear.,0
2015-02-26 00:00:00,Clear.,-1
2015-02-26 01:00:00,Clear.,-2
2015-02-26 02:00:00,Clear.,-3
2015-02-26 03:00:00,Clear.,-4
2015-02-26 04:00:00,Clear.,-5
2015-02-26 05:00:00,Passing clouds.,-6
2015-02-26 06:00:00,Overcast.,-6
2015-02-26 07:00:00,Overcast.,-6
2015-02-26 08:00:00,Overcast.,-6
2015-02-26 09:00:00,Overcast.,-5
2015-02-26 10:00:00,Overcast.,-5
2015-02-26 11:00:00,Overcast.,-4
2015-02-26 12:00:00,Broken clouds.,-3
2015-02-26 13:00:00,Overcast.,-4
2015-02-26 14:00:00,Overcast.,-3
2015-02-26 15:00:00,Overcast.,-3
2015-02-26 16:00:00,Overcast.,-3
2015-02-26 17:00:00,Overcast.,-3
2015-02-26 18:00:00,Overcast.,-3
2015-02-26 19:00:00,Overcast.,-4
2015-02-26 20:00:00,Clear.,-4
2015-02-26 21:00:00,Clear.,-5
2015-02-26 22:00:00,Clear.,-6
2015-02-26 23:00:00,Clear.,-6
2015-02-27 00:00:00,Overcast.,-6
2015-02-27 01:00:00,Clear.,-6
2015-02-27 02:00:00,Clear.,-6
2015-02-27 03:00:00,Passing clouds.,-7
2015-02-27 04:00:00,Passing clouds.,-7
2015-02-27 05:00:00,Passing clouds.,-7
2015-02-27 06:00:00,Overcast.,-8
2015-02-27 07:00:00,Passing clouds.,-8
2015-02-27 08:00:00,Sunny.,-7
2015-02-27 09:00:00,Sunny.,-7
2015-02-27 10:00:00,Sunny.,-5
2015-02-27 12:00:00,Sunny.,-2
2015-02-27 13:00:00,Sunny.,-3
2015-02-27 14:00:00,Sunny.,-2
2015-02-27 15:00:00,Sunny.,-1
2015-02-27 16:00:00,Sunny.,-2
2015-02-27 17:00:00,Clear.,-2
2015-02-27 18:00:00,Clear.,-3
2015-02-27 19:00:00,Clear.,-3
2015-02-27 20:00:00,Clear.,-4
2015-02-27 21:00:00,Clear.,-4
2015-02-27 22:00:00,Clear.,-6
2015-02-27 23:00:00,Clear.,-6
2015-02-28 00:00:00,Clear.,-7
2015-02-28 01:00:00,Clear.,-7
2015-02-28 02:00:00,Clear.,-8
2015-02-28 03:00:00,Clear.,-9
2015-02-28 04:00:00,Clear.,-9
2015-02-28 05:00:00,Clear.,-1
2015-02-28 06:00:00,Sunny.,-1
2015-02-28 07:00:00,Sunny.,-1
2015-02-28 08:00:00,Sunny.,-8
2015-02-28 09:00:00,Sunny.,-8
2015-02-28 10:00:00,Sunny.,-7
2015-02-28 11:00:00,Sunny.,-5
2015-02-28 12:00:00,Sunny.,-4
2015-02-28 13:00:00,Sunny.,-4
2015-02-28 14:00:00,Sunny.,-2
2015-02-28 15:00:00,Sunny.,-2
2015-02-28 16:00:00,Sunny.,-2
2015-02-28 17:00:00,Clear.,-2
2015-02-28 18:00:00,Clear.,-2
2015-02-28 19:00:00,Clear.,-2
2015-02-28 20:00:00,Clear.,-3
2015-02-28 21:00:00,Clear.,-3
2015-02-28 22:00:00,Clear.,-3
2015-02-28 23:00:00,Clear.,-3
2015-03-1 00:00:00,Clear.,-3
2015-03-1 01:00:00,Clear.,-3
2015-03-1 02:00:00,Clear.,-4
2015-03-1 03:00:00,Clear.,-4
2015-03-1 04:00:00,Passing clouds.,-4
2015-03-1 05:00:00,Mostly cloudy.,-3
2015-03-1 06:00:00,Overcast.,-3
2015-03-1 07:00:00,Mostly cloudy.,-2
2015-03-1 08:00:00,Overcast.,-1
2015-03-1 09:00:00,Overcast.,-1
2015-03-1 10:00:00,Mostly cloudy.,-1
2015-03-1 11:00:00,Mostly cloudy.,-1
2015-03-1 13:00:00,Light snow. Mostly cloudy.,-2
2015-03-1 13:00:00,Heavy snow. Ice fog.,-3
2015-03-1 14:00:00,Snow. Overcast.,-3
2015-03-1 15:00:00,Snow. More clouds than sun.,-3
2015-03-1 16:00:00,Snow. Low clouds.,-3
2015-03-1 17:00:00,Light snow. Ice fog.,-3
2015-03-1 18:00:00,Light snow. Overcast.,-2
2015-03-1 20:00:00,Light snow. Mostly cloudy.,-2
2015-03-1 20:00:00,Overcast.,-3
2015-03-1 21:00:00,Light snow. Overcast.,-2
2015-03-1 22:00:00,Overcast.,-2
2015-03-1 23:00:00,Overcast.,-2
2015-03-2 00:00:00,Mostly cloudy.,-2
2015-03-2 01:00:00,Low clouds.,-2
2015-03-2 02:00:00,Overcast.,-1
2015-03-2 03:00:00,Mostly cloudy.,-1
2015-03-2 04:00:00,Overcast.,-1
2015-03-2 05:00:00,Overcast.,-1
2015-03-2 06:00:00,Overcast.,0
2015-03-2 07:00:00,Mostly cloudy.,1
2015-03-2 08:00:00,Overcast.,1
2015-03-2 09:00:00,Passing clouds.,2
2015-03-2 10:00:00,More clouds than sun.,1
2015-03-2 11:00:00,Sunny.,2
2015-03-2 12:00:00,Sunny.,2
2015-03-2 13:00:00,Sunny.,3
2015-03-2 14:00:00,Sunny.,3
2015-03-2 15:00:00,Sunny.,3
2015-03-2 16:00:00,Sunny.,3
2015-03-2 17:00:00,Clear.,2
2015-03-2 18:00:00,Clear.,2
2015-03-2 19:00:00,Clear.,1
2015-03-2 20:00:00,Clear.,0
2015-03-2 21:00:00,Clear.,-1
2015-03-2 22:00:00,Clear.,-2
2015-03-2 23:00:00,Clear.,-3
2015-03-3 00:00:00,Clear.,-3
2015-03-3 01:00:00,Clear.,-3
2015-03-3 02:00:00,Clear.,-4
2015-03-3 03:00:00,Clear.,-4
2015-03-3 04:00:00,Clear.,-4
2015-03-3 05:00:00,Clear.,-5
2015-03-3 06:00:00,Sunny.,-4
2015-03-3 07:00:00,Sunny.,-4
2015-03-3 08:00:00,Sunny.,-3
2015-03-3 09:00:00,Sunny.,-1
2015-03-3 10:00:00,Sunny.,-1
2015-03-3 11:00:00,Passing clouds.,-1
2015-03-3 12:00:00,More clouds than sun.,-1
2015-03-3 13:00:00,Overcast.,-1
2015-03-3 14:00:00,Mostly cloudy.,-1
2015-03-3 15:00:00,Snow. Cloudy.,-1
2015-03-3 16:00:00,Heavy snow. Ice fog.,-2
2015-03-3 17:00:00,Light snow. Mostly cloudy.,-1
2015-03-3 18:00:00,Light snow. Ice fog.,-1
2015-03-3 19:00:00,Light freezing rain. Fog.,1
2015-03-3 20:00:00,Light rain. Fog.,1
2015-03-3 21:00:00,Light rain. Fog.,2
2015-03-3 22:00:00,Light rain. Fog.,2
2015-03-3 23:00:00,Mostly cloudy.,2
2015-03-4 00:00:00,Low clouds.,2
2015-03-4 01:00:00,Low clouds.,2
2015-03-4 02:00:00,Low clouds.,2
2015-03-4 03:00:00,Overcast.,2
2015-03-4 04:00:00,Low clouds.,2
2015-03-4 04:00:00,Overcast.,2
2015-03-4 05:00:00,Light rain. Fog.,2
2015-03-4 06:00:00,Fog.,2
2015-03-4 07:00:00,Fog.,2
2015-03-4 08:00:00,Fog.,3
2015-03-4 09:00:00,Overcast.,6
2015-03-4 10:00:00,Overcast.,6
2015-03-4 11:00:00,Cloudy.,6
2015-03-4 12:00:00,Mostly cloudy.,7
2015-03-4 13:00:00,Broken clouds.,7
2015-03-4 14:00:00,Broken clouds.,7
2015-03-4 15:00:00,Mostly cloudy.,7
2015-03-4 16:00:00,Overcast.,6
2015-03-4 17:00:00,Mostly cloudy.,6
2015-03-4 18:00:00,Overcast.,6
2015-03-4 19:00:00,Overcast.,6
2015-03-4 20:00:00,Light rain. Fog.,6
2015-03-4 21:00:00,Light rain. Fog.,6
2015-03-4 22:00:00,Light rain. Fog.,5
2015-03-4 23:00:00,Light rain. Fog.,4
2015-03-5 00:00:00,Light rain. Fog.,4
2015-03-5 01:00:00,Light rain. Fog.,3
2015-03-5 02:00:00,Light rain. Fog.,2
2015-03-5 03:00:00,Light snow. Fog.,1
2015-03-5 04:00:00,Light snow. Ice fog.,0
2015-03-5 05:00:00,Light snow. Ice fog.,0
2015-03-5 06:00:00,Light snow. Ice fog.,0
2015-03-5 06:00:00,Light snow. Ice fog.,-1
2015-03-5 08:00:00,Snow. Ice fog.,-1
2015-03-5 08:00:00,Snow. Ice fog.,-2
2015-03-5 09:00:00,Snow. Ice fog.,-3
2015-03-5 10:00:00,Snow. Ice fog.,-3
2015-03-5 11:00:00,Snow. Ice fog.,-5
2015-03-5 12:00:00,Snow. Ice fog.,-7
2015-03-5 13:00:00,Light snow. Ice fog.,-7
2015-03-5 15:00:00,Light snow. Mostly cloudy.,-6
2015-03-5 15:00:00,Snow. Ice fog.,-7
2015-03-5 16:00:00,Snow. Ice fog.,-7
2015-03-5 17:00:00,Light snow. Ice fog.,-7
2015-03-5 18:00:00,Overcast.,-6
2015-03-5 19:00:00,Mostly cloudy.,-6
2015-03-5 20:00:00,Overcast.,-6
2015-03-5 21:00:00,Haze.,-6
2015-03-5 22:00:00,Passing clouds.,-7
2015-03-5 23:00:00,Clear.,-7
2015-03-6 00:00:00,Cold.,-8
2015-03-6 01:00:00,Clear.,-9
2015-03-6 02:00:00,Clear.,-1
2015-03-6 03:00:00,Clear.,-1
2015-03-6 04:00:00,Clear.,-1
2015-03-6 05:00:00,Clear.,-1
2015-03-6 06:00:00,Sunny.,-1
2015-03-6 07:00:00,Sunny.,-1
2015-03-6 08:00:00,Sunny.,-9
2015-03-6 09:00:00,Sunny.,-8
2015-03-6 10:00:00,Sunny.,-7
2015-03-6 11:00:00,Sunny.,-4
2015-03-6 12:00:00,Sunny.,-5
2015-03-6 13:00:00,Sunny.,-4
2015-03-6 14:00:00,Sunny.,-4
2015-03-6 15:00:00,Sunny.,-3
2015-03-6 16:00:00,Sunny.,-3
2015-03-6 17:00:00,Sunny.,-4
2015-03-6 18:00:00,Clear.,-4
2015-03-6 19:00:00,Clear.,-5
2015-03-6 20:00:00,Clear.,-5
2015-03-6 21:00:00,Clear.,-6
2015-03-6 22:00:00,Clear.,-6
2015-03-6 23:00:00,Clear.,-6
2015-03-7 00:00:00,Clear.,-7
2015-03-7 01:00:00,Clear.,-7
2015-03-7 02:00:00,Clear.,-7
2015-03-7 03:00:00,Clear.,-7
2015-03-7 04:00:00,Clear.,-7
2015-03-7 05:00:00,Clear.,-8
2015-03-7 06:00:00,Sunny.,-8
2015-03-7 07:00:00,Sunny.,-7
2015-03-7 08:00:00,Sunny.,-5
2015-03-7 09:00:00,Sunny.,-4
2015-03-7 10:00:00,Sunny.,-2
2015-03-7 11:00:00,Sunny.,0
2015-03-7 12:00:00,Sunny.,1
2015-03-7 13:00:00,Partly sunny.,2
2015-03-7 14:00:00,Overcast.,2
2015-03-7 15:00:00,Partly sunny.,3
2015-03-7 16:00:00,Mostly cloudy.,3
2015-03-7 17:00:00,Passing clouds.,3
2015-03-7 18:00:00,Broken clouds.,3
2015-03-7 19:00:00,Clear.,3
2015-03-7 20:00:00,Mostly cloudy.,3
2015-03-7 21:00:00,Passing clouds.,3
2015-03-7 22:00:00,Overcast.,3
2015-03-7 23:00:00,Overcast.,3
2015-03-8 00:00:00,Overcast.,3
2015-03-8 01:00:00,Overcast.,4
2015-03-8 03:00:00,Partly cloudy.,3
2015-03-8 04:00:00,Mostly cloudy.,4
2015-03-8 05:00:00,Overcast.,4
2015-03-8 06:00:00,Passing clouds.,3
2015-03-8 07:00:00,Overcast.,3
2015-03-8 08:00:00,Overcast.,4
2015-03-8 09:00:00,Partly sunny.,5
2015-03-8 10:00:00,Passing clouds.,6
2015-03-8 11:00:00,Sunny.,9
2015-03-8 12:00:00,Scattered clouds.,9
2015-03-8 13:00:00,Overcast.,6
2015-03-8 14:00:00,Partly sunny.,7
2015-03-8 15:00:00,Partly sunny.,8
2015-03-8 16:00:00,Scattered clouds.,7
2015-03-8 17:00:00,Sunny.,8
2015-03-8 18:00:00,Sunny.,8
2015-03-8 19:00:00,Sunny.,7
2015-03-8 20:00:00,Clear.,7
2015-03-8 21:00:00,Clear.,7
2015-03-8 22:00:00,Clear.,7
2015-03-8 23:00:00,Clear.,6
2015-03-9 00:00:00,Clear.,6
2015-03-9 01:00:00,Clear.,5
2015-03-9 02:00:00,Clear.,5
2015-03-9 03:00:00,Clear.,6
2015-03-9 04:00:00,Mostly cloudy.,6
2015-03-9 05:00:00,Overcast.,6
2015-03-9 06:00:00,Light rain. Mostly cloudy.,6
2015-03-9 07:00:00,Overcast.,6
2015-03-9 08:00:00,Overcast.,7
2015-03-9 09:00:00,Overcast.,7
2015-03-9 10:00:00,Sunny.,8
2015-03-9 11:00:00,Sunny.,9
2015-03-9 12:00:00,Sunny.,1
2015-03-9 13:00:00,Sunny.,1
2015-03-9 14:00:00,Sunny.,1
2015-03-9 15:00:00,Sunny.,1
2015-03-9 16:00:00,Sunny.,1
2015-03-9 17:00:00,Sunny.,1
2015-03-9 18:00:00,Sunny.,1
2015-03-9 19:00:00,Sunny.,1
2015-03-9 20:00:00,Clear.,9
2015-03-9 21:00:00,Clear.,9
2015-03-9 22:00:00,Clear.,9
2015-03-9 23:00:00,Clear.,9
2015-03-10 00:00:00,Clear.,8
2015-03-10 01:00:00,Clear.,8
2015-03-10 02:00:00,Clear.,8
2015-03-10 03:00:00,Clear.,7
2015-03-10 04:00:00,Clear.,6
2015-03-10 05:00:00,Clear.,6
2015-03-10 06:00:00,Clear.,5
2015-03-10 07:00:00,Clear.,5
2015-03-10 08:00:00,Sunny.,7
2015-03-10 09:00:00,Sunny.,9
2015-03-10 10:00:00,Sunny.,9
2015-03-10 11:00:00,Sunny.,1
2015-03-10 12:00:00,Sunny.,1
2015-03-10 13:00:00,Sunny.,1
2015-03-10 14:00:00,Partly sunny.,1
2015-03-10 15:00:00,Overcast.,1
2015-03-10 16:00:00,Light rain. Mostly cloudy.,1
2015-03-10 18:00:00,Light rain. Mostly cloudy.,9
2015-03-10 18:00:00,Light rain. Fog.,7
2015-03-10 19:00:00,Light rain. Fog.,7
2015-03-10 20:00:00,Light rain. Fog.,7
2015-03-10 21:00:00,Rain. Fog.,7
2015-03-10 22:00:00,Rain. Fog.,7
2015-03-10 23:00:00,Light rain. Fog.,7
2015-03-11 00:00:00,Fog.,8
2015-03-11 01:00:00,Fog.,8
2015-03-11 01:00:00,Fog.,8
2015-03-11 02:00:00,Fog.,7
2015-03-11 03:00:00,Fog.,7
2015-03-11 03:00:00,Fog.,7
2015-03-11 04:00:00,Fog.,7
2015-03-11 05:00:00,Fog.,7
2015-03-11 06:00:00,Clear.,7
2015-03-11 07:00:00,Passing clouds.,7
2015-03-11 08:00:00,Partly sunny.,8
2015-03-11 09:00:00,Scattered clouds.,8
2015-03-11 09:00:00,Sunny.,8
2015-03-11 10:00:00,Sunny.,9
2015-03-11 11:00:00,Sunny.,1
2015-03-11 12:00:00,Sunny.,1
2015-03-11 13:00:00,Sunny.,1
2015-03-11 14:00:00,Sunny.,1
2015-03-11 15:00:00,Sunny.,1
2015-03-11 16:00:00,Sunny.,1
2015-03-11 17:00:00,Sunny.,1
2015-03-11 18:00:00,Sunny.,1
2015-03-11 19:00:00,Sunny.,1
2015-03-11 20:00:00,Clear.,1
2015-03-11 21:00:00,Clear.,1
2015-03-11 22:00:00,Clear.,1
2015-03-11 23:00:00,Clear.,9
2015-03-12 00:00:00,Clear.,8
2015-03-12 01:00:00,Clear.,8
2015-03-12 02:00:00,Clear.,7
2015-03-12 03:00:00,Clear.,7
2015-03-12 04:00:00,Clear.,6
2015-03-12 05:00:00,Clear.,6
2015-03-12 06:00:00,Clear.,6
2015-03-12 07:00:00,Clear.,4
2015-03-12 08:00:00,Sunny.,5
2015-03-12 09:00:00,Sunny.,5
2015-03-12 10:00:00,Sunny.,6
2015-03-12 11:00:00,Sunny.,7
2015-03-12 12:00:00,Sunny.,7
2015-03-12 13:00:00,Sunny.,8
2015-03-12 14:00:00,Sunny.,8
2015-03-12 15:00:00,Sunny.,8
2015-03-12 16:00:00,Sunny.,8
2015-03-12 17:00:00,Sunny.,8
2015-03-12 18:00:00,Sunny.,7
2015-03-12 19:00:00,Sunny.,6
2015-03-12 20:00:00,Clear.,5
2015-03-12 21:00:00,Clear.,4
2015-03-12 22:00:00,Clear.,4
2015-03-12 23:00:00,Clear.,3
2015-03-13 00:00:00,Clear.,2
2015-03-13 01:00:00,Clear.,2
2015-03-13 02:00:00,Clear.,2
2015-03-13 03:00:00,Clear.,1
2015-03-13 04:00:00,Clear.,1
2015-03-13 05:00:00,Clear.,0
2015-03-13 06:00:00,Clear.,0
2015-03-13 07:00:00,Clear.,0
2015-03-13 08:00:00,Sunny.,2
2015-03-13 09:00:00,Sunny.,3
2015-03-13 10:00:00,Sunny.,3
2015-03-13 11:00:00,Sunny.,5
2015-03-13 12:00:00,Sunny.,6
2015-03-13 13:00:00,Sunny.,5
2015-03-13 14:00:00,Sunny.,5
2015-03-13 15:00:00,Sunny.,6
2015-03-13 16:00:00,Sunny.,5
2015-03-13 17:00:00,Sunny.,4
2015-03-13 18:00:00,Sunny.,4
2015-03-13 19:00:00,Sunny.,4
2015-03-13 20:00:00,Clear.,4
2015-03-13 21:00:00,Clear.,4
2015-03-13 22:00:00,Clear.,4
2015-03-13 23:00:00,Passing clouds.,6
2015-03-14 00:00:00,Overcast.,6
2015-03-14 01:00:00,Mostly cloudy.,6
2015-03-14 02:00:00,Mostly cloudy.,6
2015-03-14 03:00:00,Light rain. Overcast.,5
2015-03-14 04:00:00,Light rain. Overcast.,5
2015-03-14 05:00:00,Light rain. Fog.,4
2015-03-14 06:00:00,Light rain. Fog.,6
2015-03-14 07:00:00,Light rain. Fog.,6
2015-03-14 08:00:00,Rain. Fog.,7
2015-03-14 09:00:00,Light rain. Fog.,7
2015-03-14 09:00:00,Light rain. Fog.,7
2015-03-14 10:00:00,Light rain. Fog.,7
2015-03-14 11:00:00,Light rain. Fog.,7
2015-03-14 12:00:00,Light rain. Fog.,8
2015-03-14 13:00:00,Fog.,8
2015-03-14 14:00:00,Fog.,9
2015-03-14 16:00:00,Mostly cloudy.,1
2015-03-14 16:00:00,Light rain. Fog.,9
2015-03-14 17:00:00,Overcast.,9
2015-03-14 18:00:00,Mostly cloudy.,8
2015-03-14 19:00:00,More clouds than sun.,8
2015-03-14 20:00:00,Light rain. Fog.,8
2015-03-14 21:00:00,Light rain. Fog.,7
2015-03-14 22:00:00,Mostly cloudy.,7
2015-03-14 23:00:00,Overcast.,7
2015-03-15 00:00:00,Passing clouds.,7
2015-03-15 01:00:00,Passing clouds.,7
2015-03-15 01:00:00,Passing clouds.,7
2015-03-15 02:00:00,Passing clouds.,7
2015-03-15 03:00:00,Overcast.,6
2015-03-15 04:00:00,Overcast.,6
2015-03-15 05:00:00,Mostly cloudy.,6
2015-03-15 06:00:00,Overcast.,6
2015-03-15 07:00:00,Overcast.,5
2015-03-15 08:00:00,Overcast.,6
2015-03-15 09:00:00,Overcast.,6
2015-03-15 10:00:00,Overcast.,6
2015-03-15 11:00:00,Overcast.,5
2015-03-15 12:00:00,Overcast.,6
2015-03-15 13:00:00,Mostly cloudy.,6
2015-03-15 14:00:00,Overcast.,6
2015-03-15 15:00:00,Overcast.,6
2015-03-15 16:00:00,Overcast.,5
2015-03-15 17:00:00,Overcast.,4
2015-03-15 18:00:00,Overcast.,4
2015-03-15 19:00:00,Broken clouds.,4
2015-03-15 20:00:00,Overcast.,4
2015-03-15 21:00:00,Passing clouds.,3
2015-03-15 22:00:00,Overcast.,3
2015-03-15 23:00:00,Clear.,3
2015-03-16 00:00:00,Passing clouds.,2
2015-03-16 01:00:00,Overcast.,2
2015-03-16 02:00:00,Passing clouds.,2
2015-03-16 03:00:00,Clear.,2
2015-03-16 04:00:00,Clear.,2
2015-03-16 05:00:00,Clear.,2
2015-03-16 06:00:00,Clear.,2
2015-03-16 07:00:00,Clear.,2
2015-03-16 08:00:00,Sunny.,3
2015-03-16 09:00:00,Sunny.,3
2015-03-16 10:00:00,Passing clouds.,4
2015-03-16 11:00:00,Passing clouds.,5
2015-03-16 12:00:00,Sunny.,6
2015-03-16 13:00:00,Sunny.,7
2015-03-16 14:00:00,Sunny.,9
2015-03-16 15:00:00,Sunny.,1
2015-03-16 16:00:00,Sunny.,1
2015-03-16 17:00:00,Sunny.,1
2015-03-16 18:00:00,Sunny.,9
2015-03-16 19:00:00,Sunny.,9
2015-03-16 20:00:00,Clear.,9
2015-03-16 21:00:00,Clear.,1
2015-03-16 22:00:00,Clear.,1
2015-03-16 23:00:00,Passing clouds.,1
2015-03-17 00:00:00,Mostly cloudy.,1
2015-03-17 01:00:00,Overcast.,1
2015-03-17 02:00:00,Overcast.,1
2015-03-17 03:00:00,Mostly cloudy.,9
2015-03-17 04:00:00,Light rain. Mostly cloudy.,9
2015-03-17 05:00:00,Mostly cloudy.,1
2015-03-17 06:00:00,Overcast.,9
2015-03-17 07:00:00,Light rain. Mostly cloudy.,9
2015-03-17 08:00:00,Light rain. Overcast.,9
2015-03-17 09:00:00,Partly sunny.,1
2015-03-17 10:00:00,Scattered clouds.,1
2015-03-17 11:00:00,Sunny.,1
2015-03-17 12:00:00,Partly sunny.,1
2015-03-17 13:00:00,Partly sunny.,1
2015-03-17 14:00:00,Mostly cloudy.,1
2015-03-17 15:00:00,Mostly cloudy.,1
2015-03-17 16:00:00,Partly sunny.,9
2015-03-17 17:00:00,Passing clouds.,7
2015-03-17 18:00:00,Sunny.,5
2015-03-17 19:00:00,Sunny.,3
2015-03-17 20:00:00,Clear.,3
2015-03-17 21:00:00,Clear.,2
2015-03-17 22:00:00,Clear.,2
2015-03-17 23:00:00,Clear.,1
2015-03-18 00:00:00,Passing clouds.,1
2015-03-18 01:00:00,Overcast.,1
2015-03-18 02:00:00,Passing clouds.,0
2015-03-18 03:00:00,Clear.,0
2015-03-18 04:00:00,Clear.,0
2015-03-18 05:00:00,Clear.,-1
2015-03-18 06:00:00,Clear.,-1
2015-03-18 07:00:00,Passing clouds.,-1
2015-03-18 08:00:00,Mostly cloudy.,-1
2015-03-18 09:00:00,Mostly cloudy.,-1
2015-03-18 10:00:00,Overcast.,0
2015-03-18 11:00:00,Partly sunny.,1
2015-03-18 12:00:00,Partly sunny.,2
2015-03-18 13:00:00,Partly sunny.,2
2015-03-18 14:00:00,Overcast.,2
2015-03-18 15:00:00,Partly sunny.,4
2015-03-18 16:00:00,Partly sunny.,3
2015-03-18 17:00:00,Sunny.,3
2015-03-18 18:00:00,Sunny.,2
2015-03-18 19:00:00,Sunny.,2
2015-03-18 20:00:00,Clear.,1
2015-03-18 21:00:00,Clear.,0
2015-03-18 22:00:00,Clear.,-1
2015-03-18 23:00:00,Clear.,-1
2015-03-19 00:00:00,Partly cloudy.,-1
2015-03-19 01:00:00,Mostly cloudy.,-1
2015-03-19 02:00:00,Clear.,-1
2015-03-19 03:00:00,Clear.,-1
2015-03-19 04:00:00,Clear.,-1
2015-03-19 05:00:00,Clear.,-1
2015-03-19 06:00:00,Clear.,-2
2015-03-19 07:00:00,Clear.,-2
2015-03-19 08:00:00,Sunny.,-1
2015-03-19 09:00:00,Sunny.,-1
2015-03-19 10:00:00,Sunny.,1
2015-03-19 11:00:00,Sunny.,2
2015-03-19 12:00:00,Sunny.,3
2015-03-19 13:00:00,Sunny.,3
